relationship_id,source_type,source_id,target_type,target_id,relationship_type,timestamp,metadata
R00978,transaction,T00406,account,A0104,INITIATED_BY,2024-04-01T01:46:00.689545,{}
R00979,transaction,T00406,merchant,M0019,PURCHASED_AT,2024-04-01T01:46:00.689545,{}
R00980,transaction,T00407,account,A0132,INITIATED_BY,2024-06-23T20:32:41.637373,{}
R00981,transaction,T00407,merchant,M0009,PURCHASED_AT,2024-06-23T20:32:41.637373,{}
R00982,transaction,T00408,account,A0063,INITIATED_BY,2024-05-03T08:50:50.138176,{}
R00983,transaction,T00408,merchant,M0025,PURCHASED_AT,2024-05-03T08:50:50.138176,{}
R00984,transaction,T00409,account,A0124,INITIATED_BY,2024-05-22T17:55:18.281761,{}
R00985,transaction,T00409,merchant,M0004,PURCHASED_AT,2024-05-22T17:55:18.281761,{}
R00986,transaction,T00410,account,A0059,INITIATED_BY,2024-05-30T14:58:37.499327,{}
R00987,transaction,T00410,merchant,M0026,PURCHASED_AT,2024-05-30T14:58:37.499327,{}
R00988,transaction,T00411,account,A0103,INITIATED_BY,2024-04-10T08:58:18.240798,{}
R00989,transaction,T00411,merchant,M0022,PURCHASED_AT,2024-04-10T08:58:18.240798,{}
R00990,transaction,T00412,account,A0091,INITIATED_BY,2024-06-20T10:16:51.836778,{}
R00991,transaction,T00412,merchant,M0007,PURCHASED_AT,2024-06-20T10:16:51.836778,{}
R00992,transaction,T00413,account,A0052,INITIATED_BY,2024-02-15T04:40:37.074236,{}
R00993,transaction,T00413,merchant,M0008,PURCHASED_AT,2024-02-15T04:40:37.074236,{}
R00994,transaction,T00414,account,A0028,INITIATED_BY,2024-05-18T07:52:36.694879,{}
R00995,transaction,T00414,merchant,M0004,PURCHASED_AT,2024-05-18T07:52:36.694879,{}
R00996,transaction,T00415,account,A0124,INITIATED_BY,2024-06-27T08:24:34.612507,{}
R00997,transaction,T00415,merchant,M0012,PURCHASED_AT,2024-06-27T08:24:34.612507,{}
R00998,transaction,T00416,account,A0126,INITIATED_BY,2024-04-14T09:02:00.850175,{}
R00999,transaction,T00416,merchant,M0006,PURCHASED_AT,2024-04-14T09:02:00.850175,{}
R01000,transaction,T00417,account,A0109,INITIATED_BY,2024-05-20T10:31:36.548349,{}
R01001,transaction,T00417,merchant,M0016,PURCHASED_AT,2024-05-20T10:31:36.548349,{}
R01002,transaction,T00418,account,A0133,INITIATED_BY,2024-01-19T05:38:54.804306,{}
R01003,transaction,T00418,merchant,M0015,PURCHASED_AT,2024-01-19T05:38:54.804306,{}
R01004,transaction,T00419,account,A0067,INITIATED_BY,2024-03-26T07:31:27.351926,{}
R01005,transaction,T00419,merchant,M0006,PURCHASED_AT,2024-03-26T07:31:27.351926,{}
R01006,transaction,T00420,account,A0048,INITIATED_BY,2024-05-16T03:32:18.226067,{}
R01007,transaction,T00420,merchant,M0016,PURCHASED_AT,2024-05-16T03:32:18.226067,{}
R01008,transaction,T00421,account,A0072,INITIATED_BY,2024-04-14T05:40:40.856446,{}
R01009,transaction,T00421,merchant,M0015,PURCHASED_AT,2024-04-14T05:40:40.856446,{}
R01010,transaction,T00422,account,A0070,INITIATED_BY,2024-03-09T22:33:26.684689,{}
R01011,transaction,T00422,merchant,M0026,PURCHASED_AT,2024-03-09T22:33:26.684689,{}
R01012,transaction,T00423,account,A0039,INITIATED_BY,2024-03-31T10:15:10.643868,{}
R01013,transaction,T00423,merchant,M0016,PURCHASED_AT,2024-03-31T10:15:10.643868,{}
R01014,transaction,T00424,account,A0081,INITIATED_BY,2024-06-04T09:19:57.402334,{}
R01015,transaction,T00424,merchant,M0026,PURCHASED_AT,2024-06-04T09:19:57.402334,{}
R01016,transaction,T00425,account,A0042,INITIATED_BY,2024-05-31T20:29:35.173047,{}
R01017,transaction,T00425,merchant,M0002,PURCHASED_AT,2024-05-31T20:29:35.173047,{}
R01018,transaction,T00426,account,A0086,INITIATED_BY,2024-06-17T15:55:58.213843,{}
R01019,transaction,T00426,merchant,M0009,PURCHASED_AT,2024-06-17T15:55:58.213843,{}
R01020,transaction,T00427,account,A0106,INITIATED_BY,2024-04-19T14:37:20.224965,{}
R01021,transaction,T00427,merchant,M0004,PURCHASED_AT,2024-04-19T14:37:20.224965,{}
R01022,transaction,T00428,account,A0138,INITIATED_BY,2024-02-28T20:11:31.939232,{}
R01023,transaction,T00428,merchant,M0006,PURCHASED_AT,2024-02-28T20:11:31.939232,{}
R01024,transaction,T00429,account,A0115,INITIATED_BY,2024-03-24T22:32:20.539388,{}
R01025,transaction,T00429,merchant,M0029,PURCHASED_AT,2024-03-24T22:32:20.539388,{}
R01026,transaction,T00430,account,A0087,INITIATED_BY,2024-06-02T15:37:29.831888,{}
R01027,transaction,T00430,merchant,M0014,PURCHASED_AT,2024-06-02T15:37:29.831888,{}
R01028,transaction,T00431,account,A0088,INITIATED_BY,2024-05-08T14:07:23.013647,{}
R01029,transaction,T00431,merchant,M0008,PURCHASED_AT,2024-05-08T14:07:23.013647,{}
R01030,transaction,T00432,account,A0070,INITIATED_BY,2024-03-06T17:35:17.037772,{}
R01031,transaction,T00432,merchant,M0029,PURCHASED_AT,2024-03-06T17:35:17.037772,{}
R01032,transaction,T00433,account,A0116,INITIATED_BY,2024-02-15T13:09:16.601212,{}
R01033,transaction,T00433,merchant,M0014,PURCHASED_AT,2024-02-15T13:09:16.601212,{}
R01034,transaction,T00434,account,A0102,INITIATED_BY,2024-05-19T12:56:09.660811,{}
R01035,transaction,T00434,merchant,M0004,PURCHASED_AT,2024-05-19T12:56:09.660811,{}
R01036,transaction,T00435,account,A0022,INITIATED_BY,2024-04-28T12:35:35.313217,{}
R01037,transaction,T00435,merchant,M0004,PURCHASED_AT,2024-04-28T12:35:35.313217,{}
R01038,transaction,T00436,account,A0064,INITIATED_BY,2024-01-24T18:16:03.966827,{}
R01039,transaction,T00436,merchant,M0024,PURCHASED_AT,2024-01-24T18:16:03.966827,{}
R01040,transaction,T00437,account,A0092,INITIATED_BY,2024-06-18T05:01:16.648719,{}
R01041,transaction,T00437,merchant,M0028,PURCHASED_AT,2024-06-18T05:01:16.648719,{}
R01042,transaction,T00438,account,A0139,INITIATED_BY,2024-05-15T13:16:19.190025,{}
R01043,transaction,T00438,merchant,M0006,PURCHASED_AT,2024-05-15T13:16:19.190025,{}
R01044,transaction,T00439,account,A0137,INITIATED_BY,2024-02-11T02:38:45.468769,{}
R01045,transaction,T00439,merchant,M0010,PURCHASED_AT,2024-02-11T02:38:45.468769,{}
R01046,transaction,T00440,account,A0094,INITIATED_BY,2024-01-01T00:24:04.149862,{}
R01047,transaction,T00440,merchant,M0014,PURCHASED_AT,2024-01-01T00:24:04.149862,{}
R01048,transaction,T00441,account,A0121,INITIATED_BY,2024-01-02T15:40:19.245215,{}
R01049,transaction,T00441,merchant,M0018,PURCHASED_AT,2024-01-02T15:40:19.245215,{}
R01050,transaction,T00442,account,A0060,INITIATED_BY,2024-03-15T12:34:50.214804,{}
R01051,transaction,T00442,merchant,M0026,PURCHASED_AT,2024-03-15T12:34:50.214804,{}
R01052,transaction,T00443,account,A0064,INITIATED_BY,2024-05-29T22:41:10.539261,{}
R01053,transaction,T00443,merchant,M0006,PURCHASED_AT,2024-05-29T22:41:10.539261,{}
R01054,transaction,T00444,account,A0109,INITIATED_BY,2024-06-13T16:50:30.942745,{}
R01055,transaction,T00444,merchant,M0021,PURCHASED_AT,2024-06-13T16:50:30.942745,{}
R01056,transaction,T00445,account,A0137,INITIATED_BY,2024-01-13T09:24:26.678033,{}
R01057,transaction,T00445,merchant,M0026,PURCHASED_AT,2024-01-13T09:24:26.678033,{}
R01058,transaction,T00446,account,A0117,INITIATED_BY,2024-03-30T01:13:50.465763,{}
R01059,transaction,T00446,merchant,M0020,PURCHASED_AT,2024-03-30T01:13:50.465763,{}
R01060,transaction,T00447,account,A0013,INITIATED_BY,2024-03-20T08:28:54.711775,{}
R01061,transaction,T00447,merchant,M0018,PURCHASED_AT,2024-03-20T08:28:54.711775,{}
R01062,transaction,T00448,account,A0039,INITIATED_BY,2024-02-26T09:29:20.833879,{}
R01063,transaction,T00448,merchant,M0001,PURCHASED_AT,2024-02-26T09:29:20.833879,{}
R01064,transaction,T00449,account,A0119,INITIATED_BY,2024-06-01T16:21:54.446474,{}
R01065,transaction,T00449,merchant,M0023,PURCHASED_AT,2024-06-01T16:21:54.446474,{}
R01066,transaction,T00450,account,A0101,INITIATED_BY,2024-06-11T02:54:58.902502,{}
R01067,transaction,T00450,merchant,M0003,PURCHASED_AT,2024-06-11T02:54:58.902502,{}
R01068,transaction,T00451,account,A0004,INITIATED_BY,2024-01-18T00:09:48.817616,{}
R01069,transaction,T00451,merchant,M0004,PURCHASED_AT,2024-01-18T00:09:48.817616,{}
R01070,transaction,T00452,account,A0080,INITIATED_BY,2024-01-08T15:15:20.222437,{}
R01071,transaction,T00452,merchant,M0030,PURCHASED_AT,2024-01-08T15:15:20.222437,{}
R01072,transaction,T00453,account,A0065,INITIATED_BY,2024-06-09T15:23:06.137999,{}
R01073,transaction,T00453,merchant,M0016,PURCHASED_AT,2024-06-09T15:23:06.137999,{}
R01074,transaction,T00454,account,A0061,INITIATED_BY,2024-05-23T18:49:54.789774,{}
R01075,transaction,T00454,merchant,M0021,PURCHASED_AT,2024-05-23T18:49:54.789774,{}
R01076,transaction,T00455,account,A0063,INITIATED_BY,2024-01-29T01:17:05.992513,{}
R01077,transaction,T00455,merchant,M0001,PURCHASED_AT,2024-01-29T01:17:05.992513,{}
R01078,transaction,T00456,account,A0128,INITIATED_BY,2024-06-24T12:10:01.246839,{}
R01079,transaction,T00456,merchant,M0003,PURCHASED_AT,2024-06-24T12:10:01.246839,{}
R01080,transaction,T00457,account,A0040,INITIATED_BY,2024-03-29T07:11:22.124664,{}
R01081,transaction,T00457,merchant,M0023,PURCHASED_AT,2024-03-29T07:11:22.124664,{}
R01082,transaction,T00458,account,A0089,INITIATED_BY,2024-05-11T02:47:23.790470,{}
R01083,transaction,T00458,merchant,M0026,PURCHASED_AT,2024-05-11T02:47:23.790470,{}
R01084,transaction,T00459,account,A0125,INITIATED_BY,2024-05-06T03:55:55.540492,{}
R01085,transaction,T00459,merchant,M0023,PURCHASED_AT,2024-05-06T03:55:55.540492,{}
R01086,transaction,T00460,account,A0140,INITIATED_BY,2024-06-06T01:07:22.917986,{}
R01087,transaction,T00460,merchant,M0012,PURCHASED_AT,2024-06-06T01:07:22.917986,{}
R01088,transaction,T00461,account,A0142,INITIATED_BY,2024-03-07T10:44:15.357220,{}
R01089,transaction,T00461,merchant,M0006,PURCHASED_AT,2024-03-07T10:44:15.357220,{}
R01090,transaction,T00462,account,A0130,INITIATED_BY,2024-04-22T06:08:13.656849,{}
R01091,transaction,T00462,merchant,M0013,PURCHASED_AT,2024-04-22T06:08:13.656849,{}
R01092,transaction,T00463,account,A0138,INITIATED_BY,2024-03-31T01:21:12.777012,{}
R01093,transaction,T00463,merchant,M0027,PURCHASED_AT,2024-03-31T01:21:12.777012,{}
R01094,transaction,T00464,account,A0073,INITIATED_BY,2024-01-18T10:08:14.478986,{}
R01095,transaction,T00464,merchant,M0011,PURCHASED_AT,2024-01-18T10:08:14.478986,{}
R01096,transaction,T00465,account,A0034,INITIATED_BY,2024-03-28T20:26:54.699922,{}
R01097,transaction,T00465,merchant,M0006,PURCHASED_AT,2024-03-28T20:26:54.699922,{}
R01098,transaction,T00466,account,A0100,INITIATED_BY,2024-04-16T20:16:01.783499,{}
R01099,transaction,T00466,merchant,M0022,PURCHASED_AT,2024-04-16T20:16:01.783499,{}
R01100,transaction,T00467,account,A0019,INITIATED_BY,2024-03-29T22:39:55.793536,{}
R01101,transaction,T00467,merchant,M0001,PURCHASED_AT,2024-03-29T22:39:55.793536,{}
R01102,transaction,T00468,account,A0016,INITIATED_BY,2024-03-16T06:54:02.565256,{}
R01103,transaction,T00468,merchant,M0012,PURCHASED_AT,2024-03-16T06:54:02.565256,{}
R01104,transaction,T00469,account,A0015,INITIATED_BY,2024-05-12T21:48:02.409787,{}
R01105,transaction,T00469,merchant,M0027,PURCHASED_AT,2024-05-12T21:48:02.409787,{}
R01106,transaction,T00470,account,A0056,INITIATED_BY,2024-04-05T05:46:41.313619,{}
R01107,transaction,T00470,merchant,M0017,PURCHASED_AT,2024-04-05T05:46:41.313619,{}
R01108,transaction,T00471,account,A0046,INITIATED_BY,2024-01-20T02:21:12.982212,{}
R01109,transaction,T00471,merchant,M0018,PURCHASED_AT,2024-01-20T02:21:12.982212,{}
R01110,transaction,T00472,account,A0118,INITIATED_BY,2024-01-31T04:37:10.852741,{}
R01111,transaction,T00472,merchant,M0023,PURCHASED_AT,2024-01-31T04:37:10.852741,{}
R01112,transaction,T00473,account,A0130,INITIATED_BY,2024-04-18T14:02:02.171950,{}
R01113,transaction,T00473,merchant,M0011,PURCHASED_AT,2024-04-18T14:02:02.171950,{}
R01114,transaction,T00474,account,A0141,INITIATED_BY,2024-04-24T14:47:53.273666,{}
R01115,transaction,T00474,merchant,M0011,PURCHASED_AT,2024-04-24T14:47:53.273666,{}
R01116,transaction,T00475,account,A0145,INITIATED_BY,2024-06-16T15:10:56.034273,{}
R01117,transaction,T00475,merchant,M0018,PURCHASED_AT,2024-06-16T15:10:56.034273,{}
R01118,transaction,T00476,account,A0116,INITIATED_BY,2024-01-03T22:49:04.201197,{}
R01119,transaction,T00476,merchant,M0015,PURCHASED_AT,2024-01-03T22:49:04.201197,{}
R01120,transaction,T00477,account,A0078,INITIATED_BY,2024-06-03T21:14:58.302268,{}
R01121,transaction,T00477,merchant,M0001,PURCHASED_AT,2024-06-03T21:14:58.302268,{}
R01122,transaction,T00478,account,A0071,INITIATED_BY,2024-06-16T14:12:25.645391,{}
R01123,transaction,T00478,merchant,M0030,PURCHASED_AT,2024-06-16T14:12:25.645391,{}
R01124,transaction,T00479,account,A0118,INITIATED_BY,2024-06-10T00:31:57.112350,{}
R01125,transaction,T00479,merchant,M0012,PURCHASED_AT,2024-06-10T00:31:57.112350,{}
R01126,transaction,T00480,account,A0077,INITIATED_BY,2024-02-09T08:32:51.163067,{}
R01127,transaction,T00480,merchant,M0003,PURCHASED_AT,2024-02-09T08:32:51.163067,{}
R01128,transaction,T00481,account,A0124,INITIATED_BY,2024-05-07T05:10:16.518809,{}
R01129,transaction,T00481,merchant,M0006,PURCHASED_AT,2024-05-07T05:10:16.518809,{}
R01130,transaction,T00482,account,A0077,INITIATED_BY,2024-01-15T04:54:20.908400,{}
R01131,transaction,T00482,merchant,M0002,PURCHASED_AT,2024-01-15T04:54:20.908400,{}
R01132,transaction,T00483,account,A0086,INITIATED_BY,2024-06-17T08:59:20.359146,{}
R01133,transaction,T00483,merchant,M0012,PURCHASED_AT,2024-06-17T08:59:20.359146,{}
R01134,transaction,T00484,account,A0059,INITIATED_BY,2024-01-03T01:40:15.423246,{}
R01135,transaction,T00484,merchant,M0024,PURCHASED_AT,2024-01-03T01:40:15.423246,{}
R01136,transaction,T00485,account,A0135,INITIATED_BY,2024-02-29T03:45:23.725921,{}
R01137,transaction,T00485,merchant,M0002,PURCHASED_AT,2024-02-29T03:45:23.725921,{}
R01138,transaction,T00486,account,A0101,INITIATED_BY,2024-01-17T07:19:13.245076,{}
R01139,transaction,T00486,merchant,M0015,PURCHASED_AT,2024-01-17T07:19:13.245076,{}
R01140,transaction,T00487,account,A0101,INITIATED_BY,2024-03-13T06:05:13.218835,{}
R01141,transaction,T00487,merchant,M0005,PURCHASED_AT,2024-03-13T06:05:13.218835,{}
R01142,transaction,T00488,account,A0112,INITIATED_BY,2024-03-28T01:07:38.454902,{}
R01143,transaction,T00488,merchant,M0025,PURCHASED_AT,2024-03-28T01:07:38.454902,{}
R01144,transaction,T00489,account,A0147,INITIATED_BY,2024-02-18T04:37:14.887101,{}
R01145,transaction,T00489,merchant,M0007,PURCHASED_AT,2024-02-18T04:37:14.887101,{}
R01146,transaction,T00490,account,A0148,INITIATED_BY,2024-03-07T02:43:21.530771,{}
R01147,transaction,T00490,merchant,M0003,PURCHASED_AT,2024-03-07T02:43:21.530771,{}
R01148,transaction,T00491,account,A0007,INITIATED_BY,2024-01-09T02:56:53.092485,{}
R01149,transaction,T00491,merchant,M0025,PURCHASED_AT,2024-01-09T02:56:53.092485,{}
R01150,transaction,T00492,account,A0096,INITIATED_BY,2024-01-05T02:49:04.123981,{}
R01151,transaction,T00492,merchant,M0005,PURCHASED_AT,2024-01-05T02:49:04.123981,{}
R01152,transaction,T00493,account,A0055,INITIATED_BY,2024-04-09T07:59:14.777158,{}
R01153,transaction,T00493,merchant,M0007,PURCHASED_AT,2024-04-09T07:59:14.777158,{}
R01154,transaction,T00494,account,A0037,INITIATED_BY,2024-01-08T20:53:09.026080,{}
R01155,transaction,T00494,merchant,M0023,PURCHASED_AT,2024-01-08T20:53:09.026080,{}
R01156,transaction,T00495,account,A0052,INITIATED_BY,2024-03-25T03:47:23.262477,{}
R01157,transaction,T00495,merchant,M0026,PURCHASED_AT,2024-03-25T03:47:23.262477,{}
R01158,transaction,T00496,account,A0070,INITIATED_BY,2024-06-05T10:26:31.906840,{}
R01159,transaction,T00496,merchant,M0022,PURCHASED_AT,2024-06-05T10:26:31.906840,{}
R01160,transaction,T00497,account,A0099,INITIATED_BY,2024-05-08T10:53:17.303886,{}
R01161,transaction,T00497,merchant,M0008,PURCHASED_AT,2024-05-08T10:53:17.303886,{}
R01162,transaction,T00498,account,A0137,INITIATED_BY,2024-03-23T21:29:32.361972,{}
R01163,transaction,T00498,merchant,M0003,PURCHASED_AT,2024-03-23T21:29:32.361972,{}
R01164,transaction,T00499,account,A0136,INITIATED_BY,2024-01-29T10:01:50.910840,{}
R01165,transaction,T00499,merchant,M0010,PURCHASED_AT,2024-01-29T10:01:50.910840,{}
R01166,transaction,T00500,account,A0091,INITIATED_BY,2024-01-12T05:22:12.443291,{}
R01167,transaction,T00500,merchant,M0021,PURCHASED_AT,2024-01-12T05:22:12.443291,{}
R01168,transaction,T00501,account,A0008,INITIATED_BY,2024-03-02T20:43:08.572705,{}
R01169,transaction,T00501,merchant,M0018,PURCHASED_AT,2024-03-02T20:43:08.572705,{}
R01170,transaction,T00502,account,A0023,INITIATED_BY,2024-02-11T03:56:49.682596,{}
R01171,transaction,T00502,merchant,M0024,PURCHASED_AT,2024-02-11T03:56:49.682596,{}
R01172,transaction,T00503,account,A0110,INITIATED_BY,2024-04-08T03:27:48.294858,{}
R01173,transaction,T00503,merchant,M0010,PURCHASED_AT,2024-04-08T03:27:48.294858,{}
R01174,transaction,T00504,account,A0149,INITIATED_BY,2024-01-25T23:56:53.819029,{}
R01175,transaction,T00504,merchant,M0018,PURCHASED_AT,2024-01-25T23:56:53.819029,{}
R01176,transaction,T00505,account,A0111,INITIATED_BY,2024-06-20T16:43:30.701034,{}
R01177,transaction,T00505,merchant,M0030,PURCHASED_AT,2024-06-20T16:43:30.701034,{}
R01178,transaction,T00506,account,A0038,INITIATED_BY,2024-06-25T02:15:37.355624,{}
R01179,transaction,T00506,merchant,M0024,PURCHASED_AT,2024-06-25T02:15:37.355624,{}
R01180,transaction,T00507,account,A0071,INITIATED_BY,2024-02-03T10:32:19.612032,{}
R01181,transaction,T00507,merchant,M0005,PURCHASED_AT,2024-02-03T10:32:19.612032,{}
R01182,transaction,T00508,account,A0146,INITIATED_BY,2024-05-04T09:58:10.319573,{}
R01183,transaction,T00508,merchant,M0020,PURCHASED_AT,2024-05-04T09:58:10.319573,{}
R01184,transaction,T00509,account,A0123,INITIATED_BY,2024-05-08T21:00:39.930950,{}
R01185,transaction,T00509,merchant,M0005,PURCHASED_AT,2024-05-08T21:00:39.930950,{}
R01186,transaction,T00510,account,A0100,INITIATED_BY,2024-02-10T22:55:48.622835,{}
R01187,transaction,T00510,merchant,M0016,PURCHASED_AT,2024-02-10T22:55:48.622835,{}
R01188,transaction,T00511,account,A0004,INITIATED_BY,2024-05-14T08:50:26.801749,{}
R01189,transaction,T00511,merchant,M0030,PURCHASED_AT,2024-05-14T08:50:26.801749,{}
R01190,transaction,T00512,account,A0017,INITIATED_BY,2024-02-28T19:20:47.770212,{}
R01191,transaction,T00512,merchant,M0006,PURCHASED_AT,2024-02-28T19:20:47.770212,{}
R01192,transaction,T00513,account,A0110,INITIATED_BY,2024-05-29T04:52:59.045651,{}
R01193,transaction,T00513,merchant,M0013,PURCHASED_AT,2024-05-29T04:52:59.045651,{}
R01194,transaction,T00514,account,A0147,INITIATED_BY,2024-05-07T10:39:53.710033,{}
R01195,transaction,T00514,merchant,M0020,PURCHASED_AT,2024-05-07T10:39:53.710033,{}
R01196,transaction,T00515,account,A0116,INITIATED_BY,2024-04-10T22:39:10.533562,{}
R01197,transaction,T00515,merchant,M0015,PURCHASED_AT,2024-04-10T22:39:10.533562,{}
R01198,transaction,T00516,account,A0013,INITIATED_BY,2024-02-25T02:58:59.585303,{}
R01199,transaction,T00516,merchant,M0007,PURCHASED_AT,2024-02-25T02:58:59.585303,{}
R01200,transaction,T00517,account,A0109,INITIATED_BY,2024-04-03T13:42:58.178722,{}
R01201,transaction,T00517,merchant,M0010,PURCHASED_AT,2024-04-03T13:42:58.178722,{}
R01202,transaction,T00518,account,A0116,INITIATED_BY,2024-05-20T22:48:29.089114,{}
R01203,transaction,T00518,merchant,M0003,PURCHASED_AT,2024-05-20T22:48:29.089114,{}
R01204,transaction,T00519,account,A0106,INITIATED_BY,2024-04-16T20:19:49.528770,{}
R01205,transaction,T00519,merchant,M0011,PURCHASED_AT,2024-04-16T20:19:49.528770,{}
R01206,transaction,T00520,account,A0024,INITIATED_BY,2024-05-08T18:37:28.469744,{}
R01207,transaction,T00520,merchant,M0009,PURCHASED_AT,2024-05-08T18:37:28.469744,{}
R01208,transaction,T00521,account,A0032,INITIATED_BY,2024-03-06T16:37:33.896997,{}
R01209,transaction,T00521,merchant,M0003,PURCHASED_AT,2024-03-06T16:37:33.896997,{}
R01210,transaction,T00522,account,A0131,INITIATED_BY,2024-03-09T21:21:24.653630,{}
R01211,transaction,T00522,merchant,M0020,PURCHASED_AT,2024-03-09T21:21:24.653630,{}
R01212,transaction,T00523,account,A0145,INITIATED_BY,2024-06-06T06:08:51.816499,{}
R01213,transaction,T00523,merchant,M0028,PURCHASED_AT,2024-06-06T06:08:51.816499,{}
R01214,transaction,T00524,account,A0014,INITIATED_BY,2024-06-22T22:26:12.470209,{}
R01215,transaction,T00524,merchant,M0014,PURCHASED_AT,2024-06-22T22:26:12.470209,{}
R01216,transaction,T00525,account,A0031,INITIATED_BY,2024-04-22T16:24:07.433197,{}
R01217,transaction,T00525,merchant,M0029,PURCHASED_AT,2024-04-22T16:24:07.433197,{}
R01218,transaction,T00526,account,A0128,INITIATED_BY,2024-04-20T01:04:55.906944,{}
R01219,transaction,T00526,merchant,M0028,PURCHASED_AT,2024-04-20T01:04:55.906944,{}
R01220,transaction,T00527,account,A0122,INITIATED_BY,2024-04-18T14:50:36.747816,{}
R01221,transaction,T00527,merchant,M0015,PURCHASED_AT,2024-04-18T14:50:36.747816,{}
R01222,transaction,T00528,account,A0072,INITIATED_BY,2024-02-07T13:58:39.858934,{}
R01223,transaction,T00528,merchant,M0020,PURCHASED_AT,2024-02-07T13:58:39.858934,{}
