~id,~from,~to,~label,timestamp
R01146,T00490,A0148,INITIATED_BY,2024-03-07T02:43:21.530771
R01147,T00490,M0003,PURCHASED_AT,2024-03-07T02:43:21.530771
R01148,T00491,A0007,INITIATED_BY,2024-01-09T02:56:53.092485
R01149,T00491,M0025,PURCHASED_AT,2024-01-09T02:56:53.092485
R01150,T00492,A0096,INITIATED_BY,2024-01-05T02:49:04.123981
R01151,T00492,M0005,PURCHASED_AT,2024-01-05T02:49:04.123981
R01152,T00493,A0055,INITIATED_BY,2024-04-09T07:59:14.777158
R01153,T00493,M0007,PURCHASED_AT,2024-04-09T07:59:14.777158
R01154,T00494,A0037,INITIATED_BY,2024-01-08T20:53:09.026080
R01155,T00494,M0023,PURCHASED_AT,2024-01-08T20:53:09.026080
R01156,T00495,A0052,INITIATED_BY,2024-03-25T03:47:23.262477
R01157,T00495,M0026,PURCHASED_AT,2024-03-25T03:47:23.262477
R01158,T00496,A0070,INITIATED_BY,2024-06-05T10:26:31.906840
R01159,T00496,M0022,PURCHASED_AT,2024-06-05T10:26:31.906840
R01160,T00497,A0099,INITIATED_BY,2024-05-08T10:53:17.303886
R01161,T00497,M0008,PURCHASED_AT,2024-05-08T10:53:17.303886
R01162,T00498,A0137,INITIATED_BY,2024-03-23T21:29:32.361972
R01163,T00498,M0003,PURCHASED_AT,2024-03-23T21:29:32.361972
R01164,T00499,A0136,INITIATED_BY,2024-01-29T10:01:50.910840
R01165,T00499,M0010,PURCHASED_AT,2024-01-29T10:01:50.910840
R01166,T00500,A0091,INITIATED_BY,2024-01-12T05:22:12.443291
R01167,T00500,M0021,PURCHASED_AT,2024-01-12T05:22:12.443291
R01168,T00501,A0008,INITIATED_BY,2024-03-02T20:43:08.572705
R01169,T00501,M0018,PURCHASED_AT,2024-03-02T20:43:08.572705
R01170,T00502,A0023,INITIATED_BY,2024-02-11T03:56:49.682596
R01171,T00502,M0024,PURCHASED_AT,2024-02-11T03:56:49.682596
R01172,T00503,A0110,INITIATED_BY,2024-04-08T03:27:48.294858
R01173,T00503,M0010,PURCHASED_AT,2024-04-08T03:27:48.294858
R01174,T00504,A0149,INITIATED_BY,2024-01-25T23:56:53.819029
R01175,T00504,M0018,PURCHASED_AT,2024-01-25T23:56:53.819029
R01176,T00505,A0111,INITIATED_BY,2024-06-20T16:43:30.701034
R01177,T00505,M0030,PURCHASED_AT,2024-06-20T16:43:30.701034
R01178,T00506,A0038,INITIATED_BY,2024-06-25T02:15:37.355624
R01179,T00506,M0024,PURCHASED_AT,2024-06-25T02:15:37.355624
R01180,T00507,A0071,INITIATED_BY,2024-02-03T10:32:19.612032
R01181,T00507,M0005,PURCHASED_AT,2024-02-03T10:32:19.612032
R01182,T00508,A0146,INITIATED_BY,2024-05-04T09:58:10.319573
R01183,T00508,M0020,PURCHASED_AT,2024-05-04T09:58:10.319573
R01184,T00509,A0123,INITIATED_BY,2024-05-08T21:00:39.930950
R01185,T00509,M0005,PURCHASED_AT,2024-05-08T21:00:39.930950
R01186,T00510,A0100,INITIATED_BY,2024-02-10T22:55:48.622835
R01187,T00510,M0016,PURCHASED_AT,2024-02-10T22:55:48.622835
R01188,T00511,A0004,INITIATED_BY,2024-05-14T08:50:26.801749
R01189,T00511,M0030,PURCHASED_AT,2024-05-14T08:50:26.801749
R01190,T00512,A0017,INITIATED_BY,2024-02-28T19:20:47.770212
R01191,T00512,M0006,PURCHASED_AT,2024-02-28T19:20:47.770212
R01192,T00513,A0110,INITIATED_BY,2024-05-29T04:52:59.045651
R01193,T00513,M0013,PURCHASED_AT,2024-05-29T04:52:59.045651
R01194,T00514,A0147,INITIATED_BY,2024-05-07T10:39:53.710033
R01195,T00514,M0020,PURCHASED_AT,2024-05-07T10:39:53.710033
R01196,T00515,A0116,INITIATED_BY,2024-04-10T22:39:10.533562
R01197,T00515,M0015,PURCHASED_AT,2024-04-10T22:39:10.533562
R01198,T00516,A0013,INITIATED_BY,2024-02-25T02:58:59.585303
R01199,T00516,M0007,PURCHASED_AT,2024-02-25T02:58:59.585303
R01200,T00517,A0109,INITIATED_BY,2024-04-03T13:42:58.178722
R01201,T00517,M0010,PURCHASED_AT,2024-04-03T13:42:58.178722
R01202,T00518,A0116,INITIATED_BY,2024-05-20T22:48:29.089114
R01203,T00518,M0003,PURCHASED_AT,2024-05-20T22:48:29.089114
R01204,T00519,A0106,INITIATED_BY,2024-04-16T20:19:49.528770
R01205,T00519,M0011,PURCHASED_AT,2024-04-16T20:19:49.528770
R01206,T00520,A0024,INITIATED_BY,2024-05-08T18:37:28.469744
R01207,T00520,M0009,PURCHASED_AT,2024-05-08T18:37:28.469744
R01208,T00521,A0032,INITIATED_BY,2024-03-06T16:37:33.896997
R01209,T00521,M0003,PURCHASED_AT,2024-03-06T16:37:33.896997
R01210,T00522,A0131,INITIATED_BY,2024-03-09T21:21:24.653630
R01211,T00522,M0020,PURCHASED_AT,2024-03-09T21:21:24.653630
R01212,T00523,A0145,INITIATED_BY,2024-06-06T06:08:51.816499
R01213,T00523,M0028,PURCHASED_AT,2024-06-06T06:08:51.816499
R01214,T00524,A0014,INITIATED_BY,2024-06-22T22:26:12.470209
R01215,T00524,M0014,PURCHASED_AT,2024-06-22T22:26:12.470209
R01216,T00525,A0031,INITIATED_BY,2024-04-22T16:24:07.433197
R01217,T00525,M0029,PURCHASED_AT,2024-04-22T16:24:07.433197
R01218,T00526,A0128,INITIATED_BY,2024-04-20T01:04:55.906944
R01219,T00526,M0028,PURCHASED_AT,2024-04-20T01:04:55.906944
R01220,T00527,A0122,INITIATED_BY,2024-04-18T14:50:36.747816
R01221,T00527,M0015,PURCHASED_AT,2024-04-18T14:50:36.747816
R01222,T00528,A0072,INITIATED_BY,2024-02-07T13:58:39.858934
R01223,T00528,M0020,PURCHASED_AT,2024-02-07T13:58:39.858934
R01224,T00529,A0090,INITIATED_BY,2024-02-29T22:20:47.635482
R01225,T00529,M0002,PURCHASED_AT,2024-02-29T22:20:47.635482
R01226,T00530,A0107,INITIATED_BY,2024-04-29T15:03:23.439437
R01227,T00530,M0006,PURCHASED_AT,2024-04-29T15:03:23.439437
R01228,T00531,A0144,INITIATED_BY,2024-05-19T02:24:57.794977
R01229,T00531,M0006,PURCHASED_AT,2024-05-19T02:24:57.794977
R01230,T00532,A0098,INITIATED_BY,2024-04-09T15:14:46.981470
R01231,T00532,M0027,PURCHASED_AT,2024-04-09T15:14:46.981470
R01232,T00533,A0032,INITIATED_BY,2024-03-15T21:21:51.688374
R01233,T00533,M0023,PURCHASED_AT,2024-03-15T21:21:51.688374
R01234,T00534,A0015,INITIATED_BY,2024-05-11T01:22:40.997688
R01235,T00534,M0004,PURCHASED_AT,2024-05-11T01:22:40.997688
R01236,T00535,A0074,INITIATED_BY,2024-04-05T02:17:58.138226
R01237,T00535,M0014,PURCHASED_AT,2024-04-05T02:17:58.138226
R01238,T00536,A0034,INITIATED_BY,2024-04-24T08:47:22.009079
R01239,T00536,M0020,PURCHASED_AT,2024-04-24T08:47:22.009079
R01240,T00537,A0060,INITIATED_BY,2024-01-22T09:29:30.451933
R01241,T00537,M0023,PURCHASED_AT,2024-01-22T09:29:30.451933
R01242,T00538,A0031,INITIATED_BY,2024-03-01T09:59:36.830834
R01243,T00538,M0024,PURCHASED_AT,2024-03-01T09:59:36.830834
R01244,T00539,A0055,INITIATED_BY,2024-02-16T01:11:22.978837
R01245,T00539,M0001,PURCHASED_AT,2024-02-16T01:11:22.978837
R01246,T00540,A0130,INITIATED_BY,2024-05-11T02:46:44.458936
R01247,T00540,M0018,PURCHASED_AT,2024-05-11T02:46:44.458936
R01248,T00541,A0045,INITIATED_BY,2024-05-01T17:13:21.096473
R01249,T00541,M0007,PURCHASED_AT,2024-05-01T17:13:21.096473
R01250,T00542,A0035,INITIATED_BY,2024-06-05T14:32:04.483160
R01251,T00542,M0016,PURCHASED_AT,2024-06-05T14:32:04.483160
R01252,T00543,A0106,INITIATED_BY,2024-02-24T04:20:57.247445
R01253,T00543,M0030,PURCHASED_AT,2024-02-24T04:20:57.247445
R01254,T00544,A0005,INITIATED_BY,2024-06-14T19:54:50.196533
R01255,T00544,M0007,PURCHASED_AT,2024-06-14T19:54:50.196533
R01256,T00545,A0039,INITIATED_BY,2024-03-08T22:02:45.376896
R01257,T00545,M0009,PURCHASED_AT,2024-03-08T22:02:45.376896
R01258,T00546,A0147,INITIATED_BY,2024-06-05T11:47:41.969550
R01259,T00546,M0020,PURCHASED_AT,2024-06-05T11:47:41.969550
R01260,T00547,A0081,INITIATED_BY,2024-03-30T23:12:16.066869
R01261,T00547,M0023,PURCHASED_AT,2024-03-30T23:12:16.066869
R01262,T00548,A0078,INITIATED_BY,2024-03-08T17:35:34.657121
R01263,T00548,M0007,PURCHASED_AT,2024-03-08T17:35:34.657121
R01264,T00549,A0024,INITIATED_BY,2024-06-12T19:07:40.792464
R01265,T00549,M0015,PURCHASED_AT,2024-06-12T19:07:40.792464
R01266,T00550,A0124,INITIATED_BY,2024-02-29T05:57:21.821296
R01267,T00550,M0024,PURCHASED_AT,2024-02-29T05:57:21.821296
R01268,T00551,A0133,INITIATED_BY,2024-06-05T12:44:07.869794
R01269,T00551,M0022,PURCHASED_AT,2024-06-05T12:44:07.869794
R01270,T00552,A0012,INITIATED_BY,2024-01-19T15:52:43.288237
R01271,T00552,M0022,PURCHASED_AT,2024-01-19T15:52:43.288237
R01272,T00553,A0080,INITIATED_BY,2024-02-04T20:25:05.730687
R01273,T00553,M0021,PURCHASED_AT,2024-02-04T20:25:05.730687
R01274,T00554,A0113,INITIATED_BY,2024-02-19T12:40:43.075523
R01275,T00554,M0022,PURCHASED_AT,2024-02-19T12:40:43.075523
R01276,T00555,A0144,INITIATED_BY,2024-04-09T10:26:39.889813
R01277,T00555,M0017,PURCHASED_AT,2024-04-09T10:26:39.889813
R01278,T00556,A0073,INITIATED_BY,2024-04-21T00:00:50.277576
R01279,T00556,M0019,PURCHASED_AT,2024-04-21T00:00:50.277576
R01280,T00557,A0013,INITIATED_BY,2024-01-16T14:06:12.447160
R01281,T00557,M0005,PURCHASED_AT,2024-01-16T14:06:12.447160
R01282,T00558,A0115,INITIATED_BY,2024-02-05T20:45:04.207657
R01283,T00558,M0020,PURCHASED_AT,2024-02-05T20:45:04.207657
R01284,T00559,A0120,INITIATED_BY,2024-03-23T11:03:27.495806
R01285,T00559,M0019,PURCHASED_AT,2024-03-23T11:03:27.495806
R01286,T00560,A0058,INITIATED_BY,2024-06-14T05:28:15.012407
R01287,T00560,M0005,PURCHASED_AT,2024-06-14T05:28:15.012407
R01288,T00561,A0085,INITIATED_BY,2024-03-29T05:43:45.286624
R01289,T00561,M0026,PURCHASED_AT,2024-03-29T05:43:45.286624
R01290,T00562,A0090,INITIATED_BY,2024-05-18T23:56:16.584498
R01291,T00562,M0016,PURCHASED_AT,2024-05-18T23:56:16.584498
R01292,T00563,A0131,INITIATED_BY,2024-01-20T08:43:36.280521
R01293,T00563,M0004,PURCHASED_AT,2024-01-20T08:43:36.280521
R01294,T00564,A0078,INITIATED_BY,2024-02-13T04:22:15.843115
R01295,T00564,M0018,PURCHASED_AT,2024-02-13T04:22:15.843115
R01296,T00565,A0124,INITIATED_BY,2024-05-05T14:59:45.724618
R01297,T00565,M0013,PURCHASED_AT,2024-05-05T14:59:45.724618
R01298,T00566,A0112,INITIATED_BY,2024-02-12T17:51:15.704524
R01299,T00566,M0019,PURCHASED_AT,2024-02-12T17:51:15.704524
R01300,T00567,A0147,INITIATED_BY,2024-03-24T18:52:27.259143
R01301,T00567,M0027,PURCHASED_AT,2024-03-24T18:52:27.259143
R01302,T00568,A0114,INITIATED_BY,2024-04-18T06:50:16.385446
R01303,T00568,M0006,PURCHASED_AT,2024-04-18T06:50:16.385446
R01304,T00569,A0098,INITIATED_BY,2024-01-17T09:16:31.342770
R01305,T00569,M0011,PURCHASED_AT,2024-01-17T09:16:31.342770
R01306,T00570,A0001,INITIATED_BY,2024-04-06T03:46:31.032304
R01307,T00570,M0025,PURCHASED_AT,2024-04-06T03:46:31.032304
R01308,T00571,A0115,INITIATED_BY,2024-05-03T00:00:14.333375
R01309,T00571,M0007,PURCHASED_AT,2024-05-03T00:00:14.333375
R01310,T00572,A0089,INITIATED_BY,2024-04-02T09:16:52.794931
R01311,T00572,M0003,PURCHASED_AT,2024-04-02T09:16:52.794931
R01312,T00573,A0016,INITIATED_BY,2024-04-23T03:55:51.362602
R01313,T00573,M0012,PURCHASED_AT,2024-04-23T03:55:51.362602
R01314,T00574,A0112,INITIATED_BY,2024-01-26T04:06:54.549181
R01315,T00574,M0018,PURCHASED_AT,2024-01-26T04:06:54.549181
R01316,T00575,A0093,INITIATED_BY,2024-06-06T23:09:49.839402
R01317,T00575,M0027,PURCHASED_AT,2024-06-06T23:09:49.839402
R01318,T00576,A0019,INITIATED_BY,2024-06-28T05:30:19.572771
R01319,T00576,M0021,PURCHASED_AT,2024-06-28T05:30:19.572771
R01320,T00577,A0107,INITIATED_BY,2024-04-19T09:38:30.491358
R01321,T00577,M0028,PURCHASED_AT,2024-04-19T09:38:30.491358
R01322,T00578,A0117,INITIATED_BY,2024-03-10T15:12:02.643313
R01323,T00578,M0017,PURCHASED_AT,2024-03-10T15:12:02.643313
R01324,T00579,A0002,INITIATED_BY,2024-05-08T21:29:33.775815
R01325,T00579,M0019,PURCHASED_AT,2024-05-08T21:29:33.775815
R01326,T00580,A0140,INITIATED_BY,2024-01-21T11:35:09.677786
R01327,T00580,M0019,PURCHASED_AT,2024-01-21T11:35:09.677786
R01328,T00581,A0021,INITIATED_BY,2024-06-04T13:01:09.343071
R01329,T00581,M0005,PURCHASED_AT,2024-06-04T13:01:09.343071
R01330,T00582,A0021,INITIATED_BY,2024-06-22T20:01:32.116738
R01331,T00582,M0017,PURCHASED_AT,2024-06-22T20:01:32.116738
R01332,T00583,A0139,INITIATED_BY,2024-06-12T13:10:27.927134
R01333,T00583,M0026,PURCHASED_AT,2024-06-12T13:10:27.927134
R01334,T00584,A0121,INITIATED_BY,2024-05-12T19:41:25.418775
R01335,T00584,M0015,PURCHASED_AT,2024-05-12T19:41:25.418775
R01336,T00585,A0076,INITIATED_BY,2024-04-18T04:07:58.938662
R01337,T00585,M0010,PURCHASED_AT,2024-04-18T04:07:58.938662
R01338,T00586,A0145,INITIATED_BY,2024-01-31T14:28:48.801741
R01339,T00586,M0009,PURCHASED_AT,2024-01-31T14:28:48.801741
R01340,T00587,A0075,INITIATED_BY,2024-01-14T21:53:22.760411
R01341,T00587,M0026,PURCHASED_AT,2024-01-14T21:53:22.760411
R01342,T00588,A0072,INITIATED_BY,2024-04-17T02:38:57.930163
R01343,T00588,M0009,PURCHASED_AT,2024-04-17T02:38:57.930163
R01344,T00589,A0095,INITIATED_BY,2024-04-05T10:58:37.866699
R01345,T00589,M0026,PURCHASED_AT,2024-04-05T10:58:37.866699
R01346,T00590,A0022,INITIATED_BY,2024-05-31T14:35:46.211879
R01347,T00590,M0005,PURCHASED_AT,2024-05-31T14:35:46.211879
R01348,T00591,A0061,INITIATED_BY,2024-02-08T03:57:42.159503
R01349,T00591,M0022,PURCHASED_AT,2024-02-08T03:57:42.159503
R01350,T00592,A0068,INITIATED_BY,2024-03-27T04:54:01.978131
R01351,T00592,M0025,PURCHASED_AT,2024-03-27T04:54:01.978131
R01352,T00593,A0100,INITIATED_BY,2024-03-19T16:29:09.341106
R01353,T00593,M0016,PURCHASED_AT,2024-03-19T16:29:09.341106
R01354,T00594,A0115,INITIATED_BY,2024-06-15T02:32:29.546777
R01355,T00594,M0013,PURCHASED_AT,2024-06-15T02:32:29.546777
R01356,T00595,A0111,INITIATED_BY,2024-01-18T18:54:51.727850
R01357,T00595,M0020,PURCHASED_AT,2024-01-18T18:54:51.727850
R01358,T00596,A0062,INITIATED_BY,2024-04-04T02:40:22.393558
R01359,T00596,M0024,PURCHASED_AT,2024-04-04T02:40:22.393558
R01360,T00597,A0003,INITIATED_BY,2024-05-04T01:48:36.197665
R01361,T00597,M0022,PURCHASED_AT,2024-05-04T01:48:36.197665
R01362,T00598,A0073,INITIATED_BY,2024-06-21T00:55:26.540308
R01363,T00598,M0009,PURCHASED_AT,2024-06-21T00:55:26.540308
R01364,T00599,A0031,INITIATED_BY,2024-04-28T19:22:41.764764
R01365,T00599,M0003,PURCHASED_AT,2024-04-28T19:22:41.764764
R01366,T00600,A0048,INITIATED_BY,2024-02-23T07:36:21.854630
R01367,T00600,M0029,PURCHASED_AT,2024-02-23T07:36:21.854630
R01368,T00601,A0071,INITIATED_BY,2024-05-19T08:21:39.354352
R01369,T00601,M0025,PURCHASED_AT,2024-05-19T08:21:39.354352
R01370,T00602,A0019,INITIATED_BY,2024-03-01T05:03:07.837630
R01371,T00602,M0009,PURCHASED_AT,2024-03-01T05:03:07.837630
R01372,T00603,A0068,INITIATED_BY,2024-06-17T01:46:43.966276
R01373,T00603,M0006,PURCHASED_AT,2024-06-17T01:46:43.966276
R01374,T00604,A0126,INITIATED_BY,2024-06-14T04:22:28.070479
R01375,T00604,M0004,PURCHASED_AT,2024-06-14T04:22:28.070479
R01376,T00605,A0019,INITIATED_BY,2024-03-21T16:54:41.887047
R01377,T00605,M0003,PURCHASED_AT,2024-03-21T16:54:41.887047
R01378,T00606,A0001,INITIATED_BY,2024-01-28T10:34:58.320464
R01379,T00606,M0030,PURCHASED_AT,2024-01-28T10:34:58.320464
R01380,T00607,A0148,INITIATED_BY,2024-03-29T19:30:41.571800
R01381,T00607,M0001,PURCHASED_AT,2024-03-29T19:30:41.571800
R01382,T00608,A0018,INITIATED_BY,2024-05-04T18:09:04.046007
R01383,T00608,M0018,PURCHASED_AT,2024-05-04T18:09:04.046007
R01384,T00609,A0138,INITIATED_BY,2024-02-24T19:29:06.591325
R01385,T00609,M0030,PURCHASED_AT,2024-02-24T19:29:06.591325
R01386,T00610,A0024,INITIATED_BY,2024-01-15T13:30:15.381452
R01387,T00610,M0012,PURCHASED_AT,2024-01-15T13:30:15.381452
R01388,T00611,A0075,INITIATED_BY,2024-06-24T02:52:34.683266
R01389,T00611,M0021,PURCHASED_AT,2024-06-24T02:52:34.683266
R01390,T00612,A0100,INITIATED_BY,2024-03-20T06:36:05.065444
R01391,T00612,M0029,PURCHASED_AT,2024-03-20T06:36:05.065444
R01392,T00613,A0050,INITIATED_BY,2024-03-29T13:13:34.317391
R01393,T00613,M0001,PURCHASED_AT,2024-03-29T13:13:34.317391
R01394,T00614,A0079,INITIATED_BY,2024-03-22T07:47:26.929232
R01395,T00614,M0016,PURCHASED_AT,2024-03-22T07:47:26.929232
R01396,T00615,A0015,INITIATED_BY,2024-05-02T17:34:12.234189
R01397,T00615,M0011,PURCHASED_AT,2024-05-02T17:34:12.234189
R01398,T00616,A0149,INITIATED_BY,2024-03-26T06:58:41.152625
R01399,T00616,M0008,PURCHASED_AT,2024-03-26T06:58:41.152625
R01400,T00617,A0034,INITIATED_BY,2024-03-23T13:39:57.138025
R01401,T00617,M0001,PURCHASED_AT,2024-03-23T13:39:57.138025
R01402,T00618,A0017,INITIATED_BY,2024-04-17T16:34:54.683995
R01403,T00618,M0027,PURCHASED_AT,2024-04-17T16:34:54.683995
R01404,T00619,A0052,INITIATED_BY,2024-05-13T13:33:39.537600
R01405,T00619,M0014,PURCHASED_AT,2024-05-13T13:33:39.537600
R01406,T00620,A0148,INITIATED_BY,2024-04-17T08:21:44.421154
R01407,T00620,M0018,PURCHASED_AT,2024-04-17T08:21:44.421154
R01408,T00621,A0071,INITIATED_BY,2024-03-07T22:57:51.766698
R01409,T00621,M0005,PURCHASED_AT,2024-03-07T22:57:51.766698
R01410,T00622,A0149,INITIATED_BY,2024-01-29T13:16:54.858303
R01411,T00622,M0002,PURCHASED_AT,2024-01-29T13:16:54.858303
R01412,T00623,A0002,INITIATED_BY,2024-05-05T12:34:45.562869
R01413,T00623,M0006,PURCHASED_AT,2024-05-05T12:34:45.562869
R01414,T00624,A0053,INITIATED_BY,2024-03-15T13:51:50.665065
R01415,T00624,M0005,PURCHASED_AT,2024-03-15T13:51:50.665065
R01416,T00625,A0010,INITIATED_BY,2024-06-21T00:05:41.245822
R01417,T00625,M0020,PURCHASED_AT,2024-06-21T00:05:41.245822
R01418,T00626,A0002,INITIATED_BY,2024-04-05T23:11:04.368882
R01419,T00626,M0018,PURCHASED_AT,2024-04-05T23:11:04.368882
R01420,T00627,A0139,INITIATED_BY,2024-04-29T08:07:01.833802
R01421,T00627,M0017,PURCHASED_AT,2024-04-29T08:07:01.833802
R01422,T00628,A0029,INITIATED_BY,2024-01-29T21:59:44.427499
R01423,T00628,M0026,PURCHASED_AT,2024-01-29T21:59:44.427499
R01424,T00629,A0094,INITIATED_BY,2024-04-21T15:27:47.730231
R01425,T00629,M0010,PURCHASED_AT,2024-04-21T15:27:47.730231
R01426,T00630,A0014,INITIATED_BY,2024-01-06T06:15:33.617175
R01427,T00630,M0030,PURCHASED_AT,2024-01-06T06:15:33.617175
R01428,T00631,A0061,INITIATED_BY,2024-03-16T20:25:26.021774
R01429,T00631,M0024,PURCHASED_AT,2024-03-16T20:25:26.021774
R01430,T00632,A0029,INITIATED_BY,2024-03-15T16:18:52.800368
R01431,T00632,M0011,PURCHASED_AT,2024-03-15T16:18:52.800368
R01432,T00633,A0057,INITIATED_BY,2024-06-10T04:17:00.736243
R01433,T00633,M0003,PURCHASED_AT,2024-06-10T04:17:00.736243
R01434,T00634,A0117,INITIATED_BY,2024-05-10T06:54:12.106210
R01435,T00634,M0006,PURCHASED_AT,2024-05-10T06:54:12.106210
R01436,T00635,A0052,INITIATED_BY,2024-01-11T19:07:37.452329
R01437,T00635,M0011,PURCHASED_AT,2024-01-11T19:07:37.452329
R01438,T00636,A0120,INITIATED_BY,2024-02-09T19:02:37.979176
R01439,T00636,M0015,PURCHASED_AT,2024-02-09T19:02:37.979176
R01440,T00637,A0044,INITIATED_BY,2024-04-17T01:49:38.297661
R01441,T00637,M0019,PURCHASED_AT,2024-04-17T01:49:38.297661
R01442,T00638,A0110,INITIATED_BY,2024-03-19T14:22:35.182167
R01443,T00638,M0024,PURCHASED_AT,2024-03-19T14:22:35.182167
R01444,T00639,A0039,INITIATED_BY,2024-06-26T09:55:10.111359
R01445,T00639,M0030,PURCHASED_AT,2024-06-26T09:55:10.111359
R01446,T00640,A0130,INITIATED_BY,2024-05-26T13:24:30.844958
R01447,T00640,M0002,PURCHASED_AT,2024-05-26T13:24:30.844958
R01448,T00641,A0062,INITIATED_BY,2024-05-12T10:52:46.622141
R01449,T00641,M0003,PURCHASED_AT,2024-05-12T10:52:46.622141
R01450,T00642,A0076,INITIATED_BY,2024-03-27T20:10:37.707056
R01451,T00642,M0008,PURCHASED_AT,2024-03-27T20:10:37.707056
R01452,T00643,A0118,INITIATED_BY,2024-06-25T17:34:18.701630
R01453,T00643,M0028,PURCHASED_AT,2024-06-25T17:34:18.701630
R01454,T00644,A0104,INITIATED_BY,2024-03-25T00:54:03.241572
R01455,T00644,M0006,PURCHASED_AT,2024-03-25T00:54:03.241572
R01456,T00645,A0019,INITIATED_BY,2024-01-06T22:06:37.360693
R01457,T00645,M0013,PURCHASED_AT,2024-01-06T22:06:37.360693
R01458,T00646,A0139,INITIATED_BY,2024-01-15T15:41:09.875673
R01459,T00646,M0019,PURCHASED_AT,2024-01-15T15:41:09.875673
R01460,T00647,A0015,INITIATED_BY,2024-03-07T04:02:27.777909
R01461,T00647,M0017,PURCHASED_AT,2024-03-07T04:02:27.777909
R01462,T00648,A0018,INITIATED_BY,2024-06-26T14:33:25.369420
R01463,T00648,M0018,PURCHASED_AT,2024-06-26T14:33:25.369420
R01464,T00649,A0123,INITIATED_BY,2024-06-22T14:20:47.788234
R01465,T00649,M0024,PURCHASED_AT,2024-06-22T14:20:47.788234
R01466,T00650,A0058,INITIATED_BY,2024-05-03T02:54:17.833954
R01467,T00650,M0011,PURCHASED_AT,2024-05-03T02:54:17.833954
R01468,T00651,A0096,INITIATED_BY,2024-05-30T03:36:28.387219
R01469,T00651,M0012,PURCHASED_AT,2024-05-30T03:36:28.387219
R01470,T00652,A0137,INITIATED_BY,2024-05-24T18:46:56.636740
R01471,T00652,M0029,PURCHASED_AT,2024-05-24T18:46:56.636740
R01472,T00653,A0118,INITIATED_BY,2024-05-06T04:07:28.882343
R01473,T00653,M0003,PURCHASED_AT,2024-05-06T04:07:28.882343
R01474,T00654,A0053,INITIATED_BY,2024-06-17T15:23:53.071380
R01475,T00654,M0017,PURCHASED_AT,2024-06-17T15:23:53.071380
R01476,T00655,A0114,INITIATED_BY,2024-01-12T09:27:09.595177
R01477,T00655,M0024,PURCHASED_AT,2024-01-12T09:27:09.595177
R01478,T00656,A0134,INITIATED_BY,2024-04-28T16:37:25.029289
R01479,T00656,M0021,PURCHASED_AT,2024-04-28T16:37:25.029289
R01480,T00657,A0136,INITIATED_BY,2024-04-12T16:08:28.374020
R01481,T00657,M0027,PURCHASED_AT,2024-04-12T16:08:28.374020
R01482,T00658,A0067,INITIATED_BY,2024-05-19T07:47:34.289055
R01483,T00658,M0008,PURCHASED_AT,2024-05-19T07:47:34.289055
R01484,T00659,A0073,INITIATED_BY,2024-02-02T23:49:35.534846
R01485,T00659,M0015,PURCHASED_AT,2024-02-02T23:49:35.534846
R01486,T00660,A0040,INITIATED_BY,2024-02-17T03:12:31.913466
R01487,T00660,M0006,PURCHASED_AT,2024-02-17T03:12:31.913466
R01488,T00661,A0009,INITIATED_BY,2024-03-08T11:56:32.935287
R01489,T00661,M0022,PURCHASED_AT,2024-03-08T11:56:32.935287
R01490,T00662,A0137,INITIATED_BY,2024-04-27T03:37:39.819687
R01491,T00662,M0010,PURCHASED_AT,2024-04-27T03:37:39.819687
R01492,T00663,A0075,INITIATED_BY,2024-06-13T03:29:24.513904
R01493,T00663,M0025,PURCHASED_AT,2024-06-13T03:29:24.513904
R01494,T00664,A0029,INITIATED_BY,2024-05-02T17:16:05.576614
R01495,T00664,M0024,PURCHASED_AT,2024-05-02T17:16:05.576614
R01496,T00665,A0103,INITIATED_BY,2024-01-17T17:44:16.923770
R01497,T00665,M0020,PURCHASED_AT,2024-01-17T17:44:16.923770
R01498,T00666,A0050,INITIATED_BY,2024-05-18T20:15:40.337616
R01499,T00666,M0019,PURCHASED_AT,2024-05-18T20:15:40.337616
R01500,T00667,A0138,INITIATED_BY,2024-01-16T19:33:55.492991
R01501,T00667,M0028,PURCHASED_AT,2024-01-16T19:33:55.492991
R01502,T00668,A0126,INITIATED_BY,2024-01-11T03:28:15.064749
R01503,T00668,M0011,PURCHASED_AT,2024-01-11T03:28:15.064749
R01504,T00669,A0110,INITIATED_BY,2024-03-03T10:20:00.261452
R01505,T00669,M0012,PURCHASED_AT,2024-03-03T10:20:00.261452
R01506,T00670,A0144,INITIATED_BY,2024-03-21T02:14:20.236944
R01507,T00670,M0003,PURCHASED_AT,2024-03-21T02:14:20.236944
R01508,T00671,A0109,INITIATED_BY,2024-02-07T14:36:46.032512
R01509,T00671,M0024,PURCHASED_AT,2024-02-07T14:36:46.032512
R01510,T00672,A0135,INITIATED_BY,2024-03-15T02:41:49.253069
R01511,T00672,M0011,PURCHASED_AT,2024-03-15T02:41:49.253069
R01512,T00673,A0143,INITIATED_BY,2024-01-25T18:48:39.821018
R01513,T00673,M0015,PURCHASED_AT,2024-01-25T18:48:39.821018
R01514,T00674,A0075,INITIATED_BY,2024-02-24T15:51:25.758558
R01515,T00674,M0018,PURCHASED_AT,2024-02-24T15:51:25.758558
R01516,T00675,A0144,INITIATED_BY,2024-01-01T10:37:42.081664
R01517,T00675,M0024,PURCHASED_AT,2024-01-01T10:37:42.081664
